# by Peng, et al, Robust paramterization of elastic nd absorptive electron atomic scattering factors, Acta Crystallographica A, 52:257-276
72	4.048000e-01	1.737000e+00	3.339900e+00	3.944800e+00	3.729300e+00	8.680000e-02	8.585000e-01	4.637800e+00	2.169000e+01	8.024080e+01
73	3.835000e-01	1.674700e+00	3.298600e+00	4.046200e+00	3.430300e+00	8.100000e-02	8.020000e-01	4.354500e+00	1.996440e+01	7.363370e+01
74	3.661000e-01	1.619100e+00	3.245500e+00	4.085600e+00	3.206400e+00	7.610000e-02	7.543000e-01	4.095200e+00	1.828860e+01	6.809670e+01
75	3.933000e-01	1.697300e+00	3.420200e+00	4.127400e+00	2.615800e+00	8.060000e-02	7.972000e-01	4.423700e+00	1.956920e+01	6.874770e+01
76	3.854000e-01	1.655500e+00	3.412900e+00	4.111100e+00	2.410600e+00	7.870000e-02	7.638000e-01	4.244100e+00	1.837000e+01	6.510710e+01
77	3.510000e-01	1.562000e+00	3.294600e+00	4.061500e+00	2.438200e+00	7.060000e-02	6.904000e-01	3.826600e+00	1.608120e+01	5.876380e+01
78	3.083000e-01	1.415800e+00	2.966200e+00	3.934900e+00	2.170900e+00	6.090000e-02	5.993000e-01	3.192100e+00	1.252850e+01	4.976750e+01
79	3.055000e-01	1.394500e+00	2.961700e+00	3.899000e+00	2.002600e+00	5.960000e-02	5.827000e-01	3.103500e+00	1.196930e+01	4.791060e+01
80	3.593000e-01	1.573600e+00	3.523700e+00	3.810900e+00	1.695300e+00	6.940000e-02	6.758000e-01	3.845700e+00	1.562030e+01	5.666140e+01
81	3.511000e-01	1.548900e+00	3.567600e+00	4.090000e+00	2.525100e+00	6.720000e-02	6.522000e-01	3.742000e+00	1.597910e+01	6.513540e+01
82	3.540000e-01	1.545300e+00	3.597500e+00	4.315200e+00	2.774300e+00	6.680000e-02	6.465000e-01	3.696800e+00	1.620560e+01	6.149090e+01
83	3.530000e-01	1.525800e+00	3.581500e+00	4.553200e+00	3.071400e+00	6.610000e-02	6.324000e-01	3.590600e+00	1.599620e+01	5.757600e+01
84	3.673000e-01	1.577200e+00	3.707900e+00	4.858200e+00	2.844000e+00	6.780000e-02	6.527000e-01	3.739600e+00	1.706680e+01	5.597890e+01
85	3.547000e-01	1.520600e+00	3.562100e+00	5.018400e+00	3.007500e+00	6.490000e-02	6.188000e-01	3.469600e+00	1.560900e+01	4.948180e+01
86	4.586000e-01	1.778100e+00	3.987700e+00	5.727300e+00	1.546000e+00	8.310000e-02	7.840000e-01	4.359900e+00	2.001280e+01	6.215350e+01
87	8.282000e-01	2.994100e+00	5.659700e+00	4.929200e+00	4.288900e+00	1.515000e-01	1.616300e+00	9.775200e+00	4.284800e+01	1.907366e+02
88	1.412900e+00	4.426900e+00	7.046000e+00	-1.057300e+00	8.643000e+00	2.921000e-01	3.138100e+00	1.967670e+01	1.020436e+02	1.139798e+02
89	7.169000e-01	2.571000e+00	5.179100e+00	6.348400e+00	5.647400e+00	1.263000e-01	1.290000e+00	7.368600e+00	3.244900e+01	1.180558e+02
90	6.958000e-01	2.493600e+00	5.126900e+00	6.698800e+00	5.079900e+00	1.211000e-01	1.224700e+00	6.939800e+00	3.009910e+01	1.051960e+02
91	1.250200e+00	4.228400e+00	7.048900e+00	1.139000e+00	5.822200e+00	2.415000e-01	2.644200e+00	1.633130e+01	7.357570e+01	9.194010e+01
92	6.410000e-01	2.264300e+00	4.871300e+00	5.928700e+00	5.393500e+00	1.097000e-01	1.064400e+00	5.790700e+00	2.502610e+01	1.013899e+02
93	6.938000e-01	2.465200e+00	5.122700e+00	5.596500e+00	4.854300e+00	1.171000e-01	1.175700e+00	6.405300e+00	2.752170e+01	1.030482e+02
94	6.902000e-01	2.450900e+00	5.128400e+00	5.033900e+00	4.857500e+00	1.153000e-01	1.154500e+00	6.229100e+00	2.707410e+01	1.113150e+02
95	7.577000e-01	2.726400e+00	5.418400e+00	4.819800e+00	4.101300e+00	1.257000e-01	1.304400e+00	7.103500e+00	3.246490e+01	1.188647e+02
96	7.567000e-01	2.756500e+00	5.436400e+00	5.191800e+00	3.564300e+00	1.239000e-01	1.297900e+00	7.079800e+00	3.278710e+01	1.101512e+02
97	7.492000e-01	2.726700e+00	5.352100e+00	5.036900e+00	3.532100e+00	1.217000e-01	1.265100e+00	6.810100e+00	3.160880e+01	1.064853e+02
98	8.100000e-01	3.000100e+00	5.463500e+00	4.175600e+00	3.506600e+00	1.310000e-01	1.403800e+00	7.605700e+00	3.401860e+01	9.052260e+01
